f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071
199.295013,222.818784,241.6732593,243.9030005,227.522519,204.5723799,188.4770849,183.0944902,186.7278668,197.946499,218.1012968,254.3728221,308.075001,358.1420907,379.9131527,371.9636242,345.4917509,305.968206,257.4097943,211.7040518,180.452399,160.8764812,142.4130093,124.077136,110.4353375,99.18322416,86.08542715,72.16481519,60.11576389,51.16413575,45.91401453,43.70824444,42.14207488,38.92150599,33.57022995,27.08966146,20.73481468,15.48497442,11.80664062,9.383655295,7.549379241,5.965645091,4.664103533,3.751600697,3.234559733,3.015630974,2.967663139,2.974976001,2.949688323,2.849979836,2.686863466,2.502279047,2.336733867,2.222371877,2.181878213,2.221002583,2.334343481,2.489972941,2.616127094,2.675712,2.72767783,2.847527123,3.050258551,3.437665763,4.362261878,5.90114183,7.270212594,7.643344287,7.136289675,6.413365681,5.916545696
102.6717034,127.275499,143.8222698,149.0071917,145.2289978,140.1241964,151.1391956,200.7273781,285.7251476,369.9751465,418.0947889,414.4915525,362.9036035,287.669367,219.353845,172.067516,142.4280611,127.9825592,136.0658034,165.2744214,192.5150006,197.8618076,184.4095546,165.3245641,150.8027117,144.9800451,143.0651076,136.7416169,124.1545861,110.837789,101.6092151,93.80019807,82.06048172,66.32083321,50.77233037,38.70370865,30.411151,24.49510093,19.8266481,16.04934672,13.0755408,10.78826163,9.055976475,7.77462002,6.854375194,6.171097804,5.602387903,5.103105368,4.676426403,4.286321172,3.894142077,3.530887346,3.247820058,3.060589674,2.952621459,2.907547666,2.949198152,3.096623563,3.272113951,3.351233926,3.307806529,3.240865202,3.308274506,3.779073084,5.095556412,7.165416709,8.72686977,8.698150557,7.494035538,6.181379369,5.306848286
1141.960175,1224.894166,1099.275401,844.9454674,601.2282851,447.1101566,371.9650078,343.5641008,345.3524572,350.5512802,326.9118747,274.2070081,221.5951554,192.8859157,187.0723313,191.0473575,202.7670825,227.6139677,259.6541218,285.0467242,293.1508576,278.294434,243.665006,201.2767098,161.4228585,128.4611627,105.5785458,94.27326876,91.21547307,90.53803278,87.02589864,78.01490659,64.78108016,51.01902874,39.53129139,30.75037617,23.80401039,18.03816123,13.38643275,9.952390748,7.63195621,6.072885472,4.923606989,4.0219758,3.336388841,2.854266418,2.557867078,2.422663568,2.402758552,2.425584408,2.416712299,2.339354743,2.212816923,2.094127483,2.026303509,2.010646767,2.034084738,2.090992354,2.189100672,2.347626686,2.557017103,2.779633604,3.056680144,3.773320947,5.758911235,9.015010984,11.56831933,11.57470986,9.547372887,7.235906942,5.715923732
525.080757,612.4817054,709.6276806,785.107138,825.3101418,827.5864341,775.2023125,658.7020985,512.4206793,396.5840815,345.0473132,342.9115795,356.4676528,367.5626796,370.3470371,363.1232418,346.872514,315.8318292,269.7052535,225.8101328,194.4230326,167.658016,141.2904441,119.6482931,103.9132549,91.89133541,81.32227107,69.60505403,56.24269969,44.07086627,35.43212581,29.79413081,25.27168115,20.65915147,16.18055413,12.80551449,10.89263078,9.765550277,8.683338736,7.528843315,6.450772123,5.508362487,4.704166106,4.040576407,3.530698117,3.192159621,3.018417928,2.964688685,2.982423263,3.064885948,3.238830754,3.525496412,3.940829165,4.515633716,5.217128532,5.877072125,6.319238883,6.520678375,6.637061296,6.894259341,7.367403517,7.916960053,8.407861463,8.848203022,9.261036515,9.550417919,9.604272048,9.480963325,9.340863281,9.275312193,9.291689088
50.02709605,44.17428991,45.6801603,62.851968,96.01523197,129.492712,149.7519529,162.1471986,176.6410197,189.7350016,189.8498939,173.9487056,150.2759875,127.2912872,108.0962978,94.53706522,89.29358314,91.6277161,94.78404671,91.09876098,79.12491387,63.58117589,50.12626469,41.04788656,35.34884132,31.66832409,29.27052967,27.57894364,26.22560612,24.75519756,22.55480047,19.59600558,16.42261102,13.5102837,11.10362698,9.274382167,7.898848719,6.772831734,5.813976303,5.026594934,4.380334525,3.826573271,3.350223176,2.973917469,2.713317545,2.553951138,2.48212786,2.505386153,2.632151621,2.836543568,3.059610453,3.287219976,3.578132583,3.985679685,4.553932521,5.296984913,6.040825832,6.491931604,6.57006373,6.470277486,6.415165805,6.536580627,6.924430901,7.600623477,8.452413751,9.260158333,9.837888664,10.16542487,10.33692903,10.38826141,10.23278354
315.6058183,271.5645786,278.7679091,313.8402838,323.8380087,281.8384833,211.0192032,149.4569002,114.1320022,102.9988606,108.0181958,120.625474,135.3744112,148.5626347,154.7009938,148.8155666,130.5420074,105.0753296,80.23060396,61.85019854,50.48332713,43.0407132,37.52232667,33.82407689,31.18996345,27.94971684,23.6768214,19.56519837,16.73254228,15.14850269,13.95511245,12.47059857,10.76534643,9.405380963,8.752079842,8.515799723,8.131772077,7.351502541,6.344600999,5.415022565,4.718104199,4.222791001,3.874307492,3.676585204,3.59041326,3.513902534,3.390383679,3.24802193,3.158310092,3.178656474,3.31743123,3.547994833,3.839675558,4.186600912,4.623679012,5.189748717,5.872469428,6.615048709,7.333211701,7.911746475,8.328164693,8.722201873,9.209200922,9.864643327,10.96255501,12.71801484,14.77210244,16.43815053,17.26608817,17.2189436,16.64897254
621.4154197,583.6291774,517.0626961,485.6382667,508.2197589,544.78384,556.1410199,524.749669,453.3611268,370.132314,304.1379167,258.0069761,219.8520959,182.9706319,147.8819008,118.7469736,102.4909321,104.3916961,118.0388391,127.1356838,121.2466873,103.696035,84.25834759,69.60317207,59.95839848,51.90113043,43.71494684,36.79476322,32.3736141,29.75879874,27.51161647,24.77042234,21.66353888,18.83338938,16.72211958,15.38094284,14.46316377,13.35365945,11.91108293,10.74410789,10.34989833,10.41899449,10.1383424,9.071188114,7.535836026,6.148578795,5.336503403,5.167960141,5.360691001,5.576744155,5.761388488,6.095688913,6.713340087,7.518084428,8.401039245,9.595613185,11.44528469,13.83401327,16.1317554,17.6613791,18.294071,18.80081718,20.23402145,22.73115051,25.67385229,29.02096024,33.34862923,38.84308469,45.24323793,52.63637864,61.2818919
703.5625014,733.3310369,734.3593358,709.0299815,644.9551767,541.5183208,426.2252758,330.8434701,266.3274976,228.7101133,214.2867974,213.9586003,209.1872911,190.181779,162.6536038,133.3524867,104.4927521,79.41442408,62.51319748,54.48780565,51.87335756,50.5279864,47.94820299,44.13610952,40.53433514,37.06494775,32.31743604,26.47733257,21.33604071,17.9319278,15.83009302,14.1984291,12.62282215,11.08722977,9.661867766,8.281499156,6.915070836,5.740411062,4.898740628,4.321325556,3.890156717,3.586995414,3.39772643,3.228182788,3.011793604,2.775181011,2.567383867,2.410665247,2.340270138,2.41325856,2.658369087,3.053794315,3.516161299,3.92799418,4.232755031,4.462285099,4.663307559,4.848212967,5.019415656,5.198671407,5.397654919,5.593312969,5.803998792,6.232366125,7.270454799,8.889329153,10.15193363,10.20022493,9.255303619,8.106740801,7.252313572
272.8438771,214.9274461,199.8147053,214.9530152,222.5644552,201.3987964,168.2165932,146.9433258,137.273468,125.0438697,106.2640247,89.88770712,85.51766813,91.81265402,97.48295965,95.16610041,86.46365576,74.66380047,61.72693305,50.275575,43.19624896,41.72916176,43.80519544,44.88144279,42.21259273,37.05841292,31.89943305,27.63080717,23.98903126,20.83023249,18.06803818,15.35207316,12.59220733,10.20315634,8.577200775,7.604880813,6.903865965,6.313369889,5.916903254,5.74398549,5.63397985,5.392564538,4.982273637,4.506626453,4.084866294,3.793802612,3.69456582,3.83506359,4.196228453,4.681711318,5.213749457,5.82762842,6.633142013,7.598626731,8.472404517,9.138893883,9.845396156,10.98508326,12.71475782,14.6694561,16.36521704,17.86590795,19.58676122,21.83492198,24.74577733,27.81497159,29.84282042,30.58758805,31.7018017,34.79371008,39.13569524
362.2732378,350.2200786,331.6660512,307.6621614,276.676751,245.3346089,222.3816189,210.6326057,203.910445,195.1920132,187.390517,184.4256351,179.5986945,165.9101271,146.0428828,126.0682131,108.1402903,91.38737524,75.50609681,61.3528735,50.14984759,43.13545917,41.13600085,43.1074676,45.24077801,43.70716332,38.49043954,32.55950851,27.78467994,23.7877758,19.87245691,16.11728201,13.04415162,11.09516203,10.24646639,9.950701497,9.51353736,8.584530236,7.313757433,6.077093615,5.15984169,4.63364433,4.377021193,4.189070263,3.963065724,3.74437774,3.602959752,3.578713161,3.710624878,3.99426041,4.347461279,4.675874845,5.008342762,5.54309068,6.509363681,7.904091484,9.333466221,10.31123705,10.81358309,11.31474404,12.18249847,13.28239831,14.31857165,15.41723156,17.01752862,19.03860275,20.75342469,21.76974532,22.44528319,23.22590982,24.14137885
361.1831414,439.4794357,539.3151236,609.0205953,616.9493319,591.9194357,575.2493355,577.8626156,605.3613844,667.1239686,750.119024,810.0616185,805.0595118,748.7982243,701.0459387,696.8086674,717.7852692,732.3945834,723.1695119,684.4931943,628.6855636,581.0617584,553.5381914,536.202351,516.2160546,492.5941047,467.1147058,434.390389,389.0330065,332.4146415,271.7429499,215.9516053,170.9669963,136.9179485,110.2012716,88.14235564,70.06557699,55.27672351,42.74213497,32.16144594,23.7695615,17.47564166,12.81326352,9.380862246,6.995689911,5.529561507,4.778548344,4.517044907,4.624798403,5.125873791,6.074749498,7.440356309,9.142722046,11.17746335,13.54061534,16.02253972,18.38482458,20.74818036,23.38505787,26.11166489,28.38070755,29.93081707,31.20339724,33.17986184,36.53113693,40.8164635,44.79437331,47.66323605,49.48320656,50.75892127,52.06919443
2644.056575,2731.310988,2657.059355,2464.655431,2306.596488,2278.228075,2337.264945,2382.294746,2362.912186,2248.303677,2026.554702,1776.418608,1631.149619,1617.176988,1602.380045,1463.201367,1218.021581,971.2922305,807.497979,744.9882614,750.29347,773.2890416,779.466138,759.1014659,711.4473863,641.6805548,560.3869854,474.3311185,389.1771635,314.9350117,258.0300732,215.4805504,180.3625712,148.3901692,118.8185872,92.19450864,69.3795347,51.23780878,37.96427865,28.84138098,22.6724092,18.33715953,15.06009712,12.44782615,10.33047941,8.654596556,7.441189608,6.66014878,6.232925703,6.148134671,6.441795523,7.161134362,8.397842167,10.25844515,12.7841616,15.87834314,19.23805584,22.61345907,26.14159782,29.93526453,33.590876,36.50909476,38.60718807,40.68984008,43.9437253,48.61135142,53.32240534,56.65216776,58.71764725,60.27707933,61.42092875
439.6448821,393.5891415,433.2891772,583.7229366,810.1480136,1006.233167,1061.122304,962.707829,812.6341297,717.8323339,686.2239634,659.9072306,612.4613832,564.791581,535.4357812,507.0785673,457.324899,402.6119434,367.5000008,348.5941105,339.042451,336.132645,326.2432439,297.8100982,255.9869754,216.8235641,190.9329607,174.2440052,157.8235996,138.8363331,118.8274576,98.96302506,80.33644853,64.92748586,53.48009391,44.4900935,36.45607281,29.22497826,23.23702005,18.66386623,15.17259748,12.29642248,9.871241659,7.9782405,6.603091593,5.582713441,4.826755915,4.362087737,4.176761158,4.202241438,4.44476146,4.990385339,5.917060464,7.235796945,8.898521031,10.93210052,13.47483523,16.60643934,20.14148188,23.56172727,26.32011083,28.27802373,29.67832723,30.89425462,32.45699666,34.64702424,36.7219224,37.69467074,37.86980389,38.50522726,40.30125431
112.1566408,113.213058,107.1939293,95.45967251,79.96362063,66.02593952,57.72641126,54.72024274,54.61711213,54.00295555,49.30200002,40.40316718,31.10056451,24.93291068,22.48402486,22.16106066,22.37389025,22.64824728,23.18199613,23.71629566,23.35282964,21.76243125,19.7867644,18.29147427,16.93264432,14.7967207,11.91016371,9.24711724,7.442240491,6.33511848,5.610933396,5.178346554,4.994700002,4.911288077,4.721936541,4.333682479,3.852676125,3.484707753,3.356923877,3.379085816,3.301442989,2.974539545,2.501115962,2.096467869,1.888286206,1.86959642,1.954309829,2.059548735,2.176956633,2.370882392,2.718109888,3.236126229,3.867256788,4.644257741,5.846864706,7.801423882,10.49836961,13.45597888,15.86528732,17.00754333,16.82610534,16.09477033,15.92501175,17.09680582,19.80534859,23.43334247,26.49816738,27.93601659,28.14506024,28.17462875,28.49236196
3320.551093,3747.148913,4239.360658,4560.296141,4520.080931,4097.339775,3438.883479,2765.104361,2250.42861,1925.658384,1716.160785,1526.315669,1283.104646,994.4134403,733.0494083,549.6517177,443.6076325,395.8166263,392.7168857,415.5468035,436.6084858,438.373038,420.9011095,391.1924474,355.9159906,321.7846967,293.9079878,273.1726918,255.9509454,235.9600365,209.5859591,179.6626398,151.2355854,125.5559709,101.2255951,78.21318588,58.10297254,42.15150481,30.34578541,21.82132258,15.64984586,11.23419725,8.24116563,6.390234327,5.367532212,4.83619264,4.501684377,4.249384487,4.148784098,4.299544836,4.723399686,5.410038713,6.434410357,7.965013011,10.16198485,13.00413794,16.22984239,19.58472773,22.89542129,25.92428498,28.54528829,30.7858272,32.74862752,34.93090737,38.29484802,43.11153398,47.85548037,50.63783409,51.48203523,52.11624443,53.78385794
417.3075501,391.5384823,352.6148353,323.6280659,299.8798883,276.9875453,272.2786518,290.9448349,307.9498682,304.8555527,292.3638665,288.1484825,296.6157444,310.0888969,318.4102126,319.1653229,316.5067893,315.8348398,318.9443269,319.5783946,310.5372913,291.2562302,264.3593944,233.2965251,204.2756033,183.4347638,170.3396164,157.9116993,140.1176189,117.3931183,94.25388223,74.01969776,57.1724949,43.33113351,32.58025628,24.88559142,19.41450627,15.09743961,11.53977371,8.853189335,6.998297751,5.714833379,4.800518995,4.139591188,3.598672141,3.1013667,2.691691879,2.43865491,2.382645313,2.544245053,2.886312698,3.329156005,3.851838841,4.53508282,5.548107938,7.13232327,9.44645647,12.28894365,15.12838185,17.53665332,19.42675095,20.82630847,21.76807511,22.49650278,23.60254565,25.52520272,27.71500493,29.15209245,29.62579051,29.7346019,30.0559426
2066.13717,1993.127529,1732.126283,1453.963125,1252.973383,1128.112424,1027.457531,933.2142696,889.8776376,912.4663404,934.7598744,901.24519,828.7764393,754.9511471,691.6099062,623.0890735,531.9003763,433.1473035,368.371442,361.5595405,398.4837596,442.8401595,462.6141865,453.0853328,426.600483,384.130877,324.848983,261.2053455,205.8252011,162.4202985,129.7148959,104.9556877,85.25171456,68.1718273,52.59484789,39.2811434,29.51145434,23.28393284,19.32919031,16.27780326,13.42860261,10.80197511,8.641130385,6.941885461,5.561614959,4.466237698,3.668918751,3.139803707,2.853412595,2.812811598,2.995696203,3.333132113,3.786945947,4.405315147,5.279805595,6.505576588,8.16413336,10.23543255,12.49946772,14.60934146,16.29376451,17.48344714,18.31849021,19.12167962,20.31510188,21.99349901,23.60030178,24.68052905,25.46530932,26.26041766,27.14729875
438.5054232,381.2112643,367.6354061,371.8966624,361.4517506,323.0135464,270.0019968,223.3213446,192.9254439,174.803717,160.1657112,143.764031,124.0064532,102.4327405,83.91875583,72.23694049,66.25711587,62.6470515,60.08220177,60.34249934,66.29155907,78.2582231,92.59072463,105.2735626,116.6967261,129.1247881,138.7470594,136.7400608,120.8482235,97.92210204,75.02017908,55.42536576,40.78978033,31.72402801,26.77672833,23.25104332,19.53502949,15.7465327,12.46611112,9.884590223,7.908945761,6.3942924,5.265732678,4.565101237,4.289821565,4.237784291,4.199299672,4.148898381,4.149115425,4.255096678,4.522605502,4.974303079,5.570069183,6.235063863,6.914550137,7.628694457,8.446098832,9.376365951,10.33243358,11.14043131,11.6246402,11.8213926,11.99163537,12.43390659,13.40393473,14.9352087,16.55692479,17.50974063,17.32690121,16.20271522,14.8437469
211.0704316,223.6278859,226.2584661,226.6766127,239.3138929,273.6049737,313.6615042,330.3004588,312.9534823,273.7243521,231.2794548,199.7435119,182.0769081,170.9316484,157.3901057,140.4368059,130.9995719,140.9629753,168.1135814,200.4496599,228.0688783,242.4624338,238.3756533,221.0077667,201.1087624,181.8331341,157.7553699,127.2630214,97.80245195,77.48263992,67.32140763,62.18656727,56.33962254,47.77029993,38.11572018,29.67756302,23.26893524,18.44718094,14.63953092,11.55029122,9.03731251,7.013214593,5.452079819,4.385304621,3.781458373,3.49652757,3.397774976,3.444321044,3.645917959,3.990425848,4.409154988,4.807710564,5.116913935,5.330942933,5.510866304,5.731058024,6.024527257,6.401425724,6.913736579,7.607786907,8.392350165,9.067175163,9.538827337,9.960385898,10.58119323,11.35052637,11.84842969,11.82044972,11.40983641,10.82835321,10.18543061
1315.592606,953.5383725,786.5744823,756.5115189,763.2563922,749.994659,713.0470426,656.7721692,582.9775435,502.6053842,428.0508133,363.0237295,304.9735412,251.5917363,205.7641813,174.5491078,162.3076374,165.7575958,172.9571538,173.0212341,171.493199,183.9658629,212.3879914,239.1189001,244.3786075,224.2093582,190.8767533,158.2526174,133.2549675,117.0008103,105.5977103,92.99728533,77.16308831,60.52227161,45.72057459,33.96210843,25.51602202,20.02735012,16.61092535,14.2110793,12.02236654,9.731579712,7.547468007,5.882979037,4.945122969,4.638936772,4.736119457,5.017296816,5.320662813,5.547544839,5.661754169,5.687926972,5.670004055,5.631320029,5.613018459,5.724857063,6.087948668,6.713730342,7.49862404,8.376095538,9.357543056,10.42876101,11.61345557,13.0540984,14.79514242,16.55232142,17.77125631,17.9784352,17.14358975,15.67224328,14.10704549
693.9888423,588.0876945,541.989838,519.0602196,476.6586202,397.2811324,305.9335268,234.4997544,189.349346,160.0432269,138.4196508,124.9130754,125.5807239,145.684165,187.0152819,247.6761237,315.9239525,363.9634996,364.0371312,319.5028805,268.7679708,251.0686002,269.2632445,294.7499615,305.4885334,299.7062894,278.009329,238.3716144,189.1184889,146.2901361,117.0177642,96.7676676,80.39223654,67.44748173,58.27442653,50.9236124,43.17569007,34.88392148,27.13500143,20.64832411,15.62138182,11.98262029,9.377840207,7.456112089,6.102652043,5.248499577,4.73936471,4.431133349,4.272970165,4.272897121,4.393702606,4.554882318,4.752110189,5.067665911,5.551432059,6.148707176,6.71483314,7.114707491,7.355551539,7.589247251,7.947550974,8.418662689,8.928634761,9.495374157,10.27280645,11.31321361,12.29026304,12.78610943,12.69411348,12.15504246,11.44483037
1564.939757,1632.360614,1914.520194,2200.401856,2343.385496,2290.158447,2074.164385,1823.717859,1647.169745,1515.477464,1335.522009,1083.210979,821.9385513,630.2438472,538.203976,513.2498003,494.7669066,449.4481747,391.1907027,348.7761229,330.1499451,324.7441878,321.6417508,312.3059602,291.5410889,263.9459241,236.7771249,209.6952367,180.5346038,152.5637118,129.9831764,111.8115807,94.28301541,76.29885355,60.0333302,47.74280264,39.30883678,32.8034947,26.79665694,21.37900884,17.21967692,14.51523393,12.89375742,11.78373242,10.70091504,9.397502156,7.962557348,6.74719171,6.02915234,5.799525199,5.864851642,6.000085428,6.063646447,6.06295018,6.070966973,6.094480354,6.086134225,6.041118163,6.030973606,6.122594995,6.259545457,6.349060376,6.479485044,6.854967515,7.551251697,8.384724403,8.967517649,9.065810082,8.830521878,8.530697166,8.261675886
809.5838671,690.4663232,571.0277616,487.8000222,439.0758121,394.7095913,347.9572786,331.2675457,367.5767089,433.7225694,483.6332825,483.6287262,428.717912,340.4180553,251.9724432,189.9472481,158.1079438,140.9239123,127.2056352,119.5440326,121.6686095,129.1704006,132.3015787,124.0843662,106.7116653,89.07492989,77.81641087,72.54572034,69.03728712,64.45171966,58.69769292,52.20602682,45.0187398,38.12496547,32.86032028,29.20219757,26.41573075,24.05094562,21.7404223,19.12081554,16.04368316,12.7879497,9.884198486,7.61393113,5.936691647,4.781147824,4.111240348,3.847826424,3.876827769,4.052275718,4.246800925,4.451226912,4.732981604,5.108988362,5.531989844,5.953215357,6.354864577,6.764496782,7.228667525,7.747287729,8.254478285,8.690761484,9.02963939,9.242107331,9.420993765,9.727421032,10.0480216,10.12706767,9.974760374,9.786308924,9.617673473
544.3205886,544.2230519,571.107518,611.3529831,679.0179284,765.4528499,823.1355505,807.4365575,720.4584888,607.8200701,515.8468024,448.6520291,380.5710115,305.2297483,244.3213682,215.7176572,214.8019928,222.0299082,224.0489745,227.1174485,238.4826227,244.8447731,227.6575879,187.7430844,142.179839,105.9782595,84.16258382,75.47364862,75.94136817,78.93544782,77.4248988,69.25378833,57.90185559,47.53803477,39.42265835,32.91808065,27.66384285,23.78932141,21.1053736,18.86842955,16.39925072,13.72085902,11.22920716,9.150268539,7.5437189,6.465389902,5.952138184,5.873485467,5.964907381,6.032896707,6.014558223,5.89748502,5.707510891,5.505333727,5.309871874,5.147874401,5.136745338,5.376075358,5.81640421,6.314297406,6.801402446,7.300688954,7.826175911,8.445185234,9.335762482,10.48833371,11.48124492,11.93112864,11.93616243,11.81730375,11.71811364
12206.70489,11317.39831,10527.81602,9885.116462,9278.273907,8726.350107,8284.066291,7765.24661,6878.464397,5633.586145,4409.08291,3689.507283,3686.671283,4140.826645,4533.748648,4529.319467,4198.990881,3781.400166,3374.47005,2934.244004,2458.51185,2047.973434,1778.396081,1634.629224,1551.337319,1462.276877,1343.509633,1201.537808,1050.085179,915.6443777,816.2228961,740.1212815,663.7177505,573.547084,473.6358764,381.2005729,310.1219778,257.0557747,210.0009845,165.0872057,127.3400092,100.1403881,80.72289562,64.69975099,50.3833548,38.34235525,29.23014629,23.01177024,19.17583994,16.96968795,15.69155548,14.78569848,13.83681789,12.77400941,11.8284781,11.15328432,10.72064491,10.45471082,10.2817617,10.17359276,10.18641189,10.35659322,10.68415006,11.3227221,12.47545572,14.01436685,15.51570592,16.692098,17.57767745,18.39744727,19.33101919
20660.18564,21481.57148,20501.31076,18501.08688,17733.14378,19015.41564,20495.91462,20252.22989,18127.02577,15265.57853,13009.25598,11870.14924,11439.79992,11134.80452,10634.49834,9674.250682,8107.456907,6253.792974,4738.862241,3971.004799,3938.740738,4379.436919,4923.796149,5214.618895,5076.589406,4576.578715,4014.637674,3753.378716,3856.514377,4014.568596,3906.338039,3510.543527,3020.534377,2573.944625,2176.39888,1820.880261,1543.934424,1353.675655,1197.287168,1027.64218,858.9260947,736.5471066,666.2786008,609.2014783,541.2438645,471.3126554,410.1060151,359.0162829,318.5071398,285.5068958,253.9234146,221.3862952,189.5704157,161.160347,137.1961346,117.0408217,100.4493838,87.55956217,77.56187068,69.35886699,62.65071309,57.18406627,52.22229295,47.44258355,43.10264847,39.32588693,35.99629207,33.01920162,30.48189656,28.67314466,27.6408124
20283.74986,19079.36219,18302.80908,18049.39942,19242.25834,21271.60274,22142.86753,21356.31824,19587.23154,16870.83941,13499.53663,10683.37843,9186.248555,8597.87339,8253.143168,8065.822307,8302.315133,8830.034135,8951.509512,8177.908453,6845.713622,5692.732716,5012.109624,4643.316666,4544.804193,4816.717416,5266.317356,5417.296656,5034.698576,4332.548596,3618.588629,3005.74228,2499.832719,2115.950878,1852.117252,1671.640479,1529.434799,1387.087517,1224.979951,1043.518525,852.6358419,672.1986136,526.1508263,421.4120638,344.8409518,282.0458378,227.0848215,180.1066539,144.2856893,120.6354965,104.3527532,89.36088753,74.05071307,60.62390478,50.83953866,44.0244035,38.82774176,34.91054649,32.29376916,30.53551948,29.18120162,28.31973945,28.43648614,30.29837287,35.20262998,42.86533013,48.94207284,49.3095448,45.14191803,40.44501567,37.47665134
159.1822543,102.770064,86.447287,120.4609768,201.9664337,323.4918097,475.6818469,620.716747,691.7664057,650.6339437,522.6343088,366.5947187,232.0198127,142.7114078,99.59891659,87.83140071,88.68101701,92.57294493,97.4947535,99.96877473,98.44310215,98.31736195,103.4498542,107.4589937,100.6344291,82.54271269,61.49996518,44.91266034,34.85556095,29.58470411,26.61819337,24.90376051,23.9847789,22.842906,21.10233048,19.52579576,18.67956833,18.37929587,17.8432096,16.31661944,13.88905744,11.21733313,8.820505263,6.913131555,5.550647409,4.741122767,4.458873761,4.584853924,4.901266709,5.240174974,5.619384688,6.175370654,6.964678896,7.894597969,8.866842265,9.949738865,11.34773691,13.08280611,14.8829224,16.56733975,18.25307783,20.09931418,22.24302738,25.0505162,28.99758045,33.78699447,38.02029118,40.71643423,42.36946242,44.09764051,46.65579672
168.7367868,169.4501446,166.4564639,158.0063299,144.59803,127.9360926,111.8006575,97.3328919,84.86173735,78.35853557,79.84807334,84.16750232,86.16191165,87.58625579,91.73369879,95.78851579,93.14623674,81.84813953,67.04340079,55.32873131,49.94495366,50.80706754,54.98248895,58.13683656,58.57641274,57.66790182,56.4497707,54.22071995,49.45357282,41.71146678,32.60444799,24.35426972,18.11202233,13.83421144,11.05017027,9.303940664,8.124446941,7.22532159,6.668924517,6.430605693,6.128155686,5.478536002,4.615060018,3.824543433,3.286526784,3.056920107,3.114660588,3.411512961,3.947170833,4.794982626,5.984118419,7.400794469,8.842013685,10.11878207,11.1904729,12.23470457,13.49119273,15.00147325,16.52366483,17.89319706,19.40190467,21.55934198,24.582951,28.30193893,32.58706569,37.27842222,41.5973783,44.87459935,47.53416164,50.36948012,53.43960792
259.3666155,244.8595461,233.0437344,222.3490281,227.0842946,245.0190601,247.9463398,220.7984179,183.5967203,162.6780278,159.6579516,158.9401775,150.6222104,135.3206123,119.030189,108.8395358,105.6784908,103.1524997,97.39054198,91.40343996,88.55147244,86.56207106,80.56773561,70.34152699,59.66496901,50.37451296,42.03066937,34.91556366,29.43520245,24.9116905,20.9282905,17.94757094,16.06408477,14.61010017,13.04011121,11.30168207,9.520690166,7.864401392,6.576449448,5.795754466,5.325475701,4.812483603,4.144934812,3.509129694,3.108123201,2.970340088,3.030098232,3.259268868,3.652784608,4.144698596,4.638649811,5.138914535,5.747040318,6.549911058,7.578310909,8.77320033,9.966851418,11.02611906,12.0233699,13.1792413,14.62475424,16.29515013,18.09761781,20.28815007,23.55095323,27.85586307,31.66260357,33.68306137,34.44420652,35.16908636,36.22546014
88.85086693,78.59745825,74.33173646,79.85894384,95.71309732,112.3365975,115.534285,101.7803855,80.37419949,63.49634122,60.07017961,72.29680091,91.32649231,103.4499139,103.1639172,95.45641323,87.67702286,82.88215134,80.78947891,81.31476703,83.18772581,83.28310027,80.45741858,76.26701206,73.35628246,73.24999344,74.14126654,73.35773937,71.07597056,69.02423135,67.10087659,64.22476509,60.48967836,56.23316756,51.12992096,44.96778672,38.18136794,31.51175262,25.37647811,19.83264045,14.94620396,10.89887971,7.831279546,5.665670506,4.162639378,3.12126983,2.452535741,2.108204821,1.996664526,1.998549959,2.054293025,2.177764313,2.386290108,2.666244455,2.995485451,3.365257406,3.775934472,4.227882063,4.68941338,5.079414279,5.368021474,5.647207479,6.026908496,6.560400037,7.32491584,8.254253697,8.886609097,8.807973003,8.152393698,7.362091774,6.722717261
177.8453328,199.9772701,241.1780193,292.61939,339.9917064,369.6518172,399.9296887,480.5205774,631.3057821,796.2647959,895.0281993,910.3615355,889.5021653,868.1917531,828.6349988,741.2227352,610.4844351,463.9050093,328.0830449,222.0644531,154.2426142,120.126667,106.3270767,99.13287205,93.019653,92.23834823,103.9303077,127.6675271,150.0437892,153.4455191,133.0109355,100.718104,71.81791828,53.02355677,43.81142729,40.98835471,39.8919731,36.75501998,31.33127295,25.62074114,20.93191861,17.04741308,13.52803082,10.54713031,8.30922862,6.630578756,5.32791739,4.41099481,3.862679077,3.576223659,3.447194302,3.411009212,3.432711989,3.505844816,3.656545174,3.909680641,4.245819416,4.611171172,4.966832769,5.306460538,5.652063305,6.045027058,6.51548369,7.113633084,7.991846167,9.125765348,9.973249403,10.01848828,9.376286532,8.490674045,7.649796328
